index	cluster	name	Day	.epred	class	color_epred
247	I	pgaC	1	1.5227352544911794	zero	NA
247	I	pgaC	10	0.8038852945606311	up	0.8038852945606311
1380	I	glnG	1	0.8100881311865381	zero	NA
1380	I	glnG	10	0.4268627153971977	zero	NA
1243	I	fliM	1	1.0619726458087544	zero	NA
1243	I	fliM	10	0.563019956049988	zero	NA
1142	I	hipH	1	0.7861189262448974	zero	NA
1142	I	hipH	10	0.41922006154176045	zero	NA
1359	I	cbeA	1	2.086020607052071	up	2.086020607052071
1359	I	cbeA	10	1.0956235504905256	zero	NA
1306	I	cysW	1	1.2174338265955753	zero	NA
1306	I	cysW	10	0.6394690111617302	zero	NA
765	I	yfaA	1	1.5517647871658475	up	1.5517647871658475
765	I	yfaA	10	0.8141997860092982	zero	NA
1410	I	frwD	1	0.8234586112464363	zero	NA
1410	I	frwD	10	0.4314385378143914	zero	NA
890	I	yhhS	1	0.6063091818522975	zero	NA
890	I	yhhS	10	0.3164645690062824	up	0.3164645690062824
374	I	gatA	1	2.0804254997827423	zero	NA
374	I	gatA	10	0.995705144181004	zero	NA
29	I	rluC	1	1.3572837998878116	up	1.3572837998878116
29	I	rluC	10	0.6454641399650373	up	0.6454641399650373
1207	I	ydfU	1	1.1521413347257148	up	1.1521413347257148
1207	I	ydfU	10	0.5476494670577473	zero	NA
1312	I	ais	1	2.092915584659793	up	2.092915584659793
1312	I	ais	10	1.0098376041556238	zero	NA
228	I	dsbD	1	1.5952082165370869	up	1.5952082165370869
228	I	dsbD	10	0.769999325969336	up	0.769999325969336
1483	I	umuD	1	1.3370770852281884	zero	NA
1483	I	umuD	10	0.6432653027307665	zero	NA
893	I	metA	1	1.1963658700850215	zero	NA
893	I	metA	10	0.5758014225836592	zero	NA
992	I	ymjB	1	1.2532591117067442	up	1.2532591117067442
992	I	ymjB	10	0.6023182944094604	zero	NA
1291	I	ecpE	1	1.8401753793947042	zero	NA
1291	I	ecpE	10	0.8931508504427338	zero	NA
915	I	opgE	1	1.1690318584558088	zero	NA
915	I	opgE	10	0.5677186654411911	up	0.5677186654411911
1008	I	yggI	1	1.2160228219606302	zero	NA
1008	I	yggI	10	0.5890849701825569	zero	NA
65	I	yigB	1	1.7936308980782794	up	1.7936308980782794
65	I	yigB	10	0.8947061721006982	up	0.8947061721006982
484	I	sppA	1	1.4680853350865581	zero	NA
484	I	sppA	10	0.729395179938256	zero	NA
1006	I	degP	1	1.1234709965176202	zero	NA
1006	I	degP	10	0.5582189680593043	up	0.5582189680593043
868	I	yfdY	1	1.2031771739240724	up	1.2031771739240724
868	I	yfdY	10	0.5904475653750806	zero	NA
942	I	mdtH	1	0.9023634058527336	zero	NA
942	I	mdtH	10	0.4464484565798024	zero	NA
1073	I	betA	1	0.8866192322765962	up	0.8866192322765962
1073	I	betA	10	0.438810229708511	up	0.438810229708511
160	I	casD	1	0.7339296434791351	up	0.7339296434791351
160	I	casD	10	0.36241422207934176	up	0.36241422207934176
1010	I	yjeI	1	1.9390683222777352	up	1.9390683222777352
1010	I	yjeI	10	0.8772442384036369	zero	NA
431	I	qmcA	1	2.1598735314805957	up	2.1598735314805957
431	I	qmcA	10	0.9643848418905033	up	0.9643848418905033
750	I	ydeP	1	1.273760917324035	up	1.273760917324035
750	I	ydeP	10	0.5699336840658162	zero	NA
810	I	nrfD	1	0.7876973889244483	up	0.7876973889244483
810	I	nrfD	10	0.352290167276728	zero	NA
949	I	csgC	1	1.8553469728852927	zero	NA
949	I	csgC	10	0.8059018621713462	zero	NA
1102	I	ygiD	1	1.2379309920854347	zero	NA
1102	I	ygiD	10	0.5379899402823418	up	0.5379899402823418
110	I	agp	1	1.358771675122238	up	1.358771675122238
110	I	agp	10	0.601796520897471	zero	NA
746	I	ycaO	1	1.168340298677864	zero	NA
746	I	ycaO	10	0.5138552438967369	zero	NA
1453	I	yeaK	1	1.6691124552577001	up	1.6691124552577001
1453	I	yeaK	10	0.7723341784754673	zero	NA
1245	I	oppD	1	1.4220340334889958	zero	NA
1245	I	oppD	10	0.658735933157715	zero	NA
1408	I	uspE	1	1.7285831191797816	zero	NA
1408	I	uspE	10	0.794909965819371	zero	NA
352	I	yadV	1	0.9671693641199766	zero	NA
352	I	yadV	10	0.4447706295843872	zero	NA
193	I	yhfS	1	0.8976194276253191	up	0.8976194276253191
193	I	yhfS	10	0.4118878308684825	zero	NA
48	I	prmA	1	0.986721358887658	up	0.986721358887658
48	I	prmA	10	0.4621750430183264	up	0.4621750430183264
1001	I	yeiR	1	2.142735642542864	zero	NA
1001	I	yeiR	10	1.2686525315663835	zero	NA
1423	I	ynjE	1	1.4892597475256368	zero	NA
1423	I	ynjE	10	0.8844695345113471	zero	NA
866	I	recR	1	2.091012467385927	zero	NA
866	I	recR	10	1.2505435712366355	up	1.2505435712366355
316	I	yraJ	1	0.6545661662612252	zero	NA
316	I	yraJ	10	0.39252000416464067	zero	NA
272	I	paaZ	1	1.7139618245852768	up	1.7139618245852768
272	I	paaZ	10	1.0211021416697839	zero	NA
327	I	ydiJ	1	0.951200680444483	zero	NA
327	I	ydiJ	10	0.5675535694630653	up	0.5675535694630653
742	I	ybjL	1	0.86084538734048055	up	0.86084538734048055
742	I	ybjL	10	0.5138065470710214	up	0.5138065470710214
1095	I	potI	1	1.7757901494837065	up	1.7757901494837065
1095	I	potI	10	1.0087348271367187	up	1.0087348271367187
1275	I	ydhV	1	2.082180761686405	zero	NA
1275	I	ydhV	10	1.2025558262505793	up	1.2025558262505793
1318	I	aldA	1	1.3304736224317295	up	1.3304736224317295
1318	I	aldA	10	0.7668427336109535	zero	NA
1422	I	lsrR	1	1.1811942208139865	zero	NA
1422	I	lsrR	10	0.6791490624137588	zero	NA
609	I	nfeF	1	1.8273484859838274	zero	NA
609	I	nfeF	10	1.066522541154164	zero	NA
1221	I	fliF	1	1.5179964390539802	up	1.5179964390539802
1221	I	fliF	10	0.8834389631305681	zero	NA
1014	I	exuT	1	0.763335099176285	up	0.763335099176285
1014	I	exuT	10	0.4439523244612042	up	0.4439523244612042
1358	I	ccmC	1	1.1098441563431938	up	1.1098441563431938
1358	I	ccmC	10	0.6537364941531171	zero	NA
306	I	kdgT	1	0.9979052609391189	up	0.9979052609391189
306	I	kdgT	10	0.5865082364213806	zero	NA
362	I	dcuD	1	0.7243486514373632	zero	NA
362	I	dcuD	10	0.4246538029576016	up	0.4246538029576016
1354	I	yedA	1	1.300528273990683	up	1.300528273990683
1354	I	yedA	10	0.792621672974225	up	0.792621672974225
812	I	gatC	1	1.267057099306486	up	1.267057099306486
812	I	gatC	10	0.7710737092278066	up	0.7710737092278066
995	I	yjeN	1	1.183985325609252	up	1.183985325609252
995	I	yjeN	10	0.7341219472497287	up	0.7341219472497287
993	I	mhpT	1	1.0248890054523292	up	1.0248890054523292
993	I	mhpT	10	0.6349289862543528	zero	NA
905	I	eutJ	1	1.0194230794992796	zero	NA
905	I	eutJ	10	0.6363060073090486	zero	NA
1418	I	ada	1	2.028018964573497	zero	NA
1418	I	ada	10	1.2852437996034944	zero	NA
1060	I	ampC	1	0.9462880469381462	up	0.9462880469381462
1060	I	ampC	10	0.6010607255996935	zero	NA
61	I	araJ	1	0.7503787641403789	zero	NA
61	I	araJ	10	0.4776852567898265	up	0.4776852567898265
1375	I	fliP	1	1.1271743353548151	zero	NA
1375	I	fliP	10	0.7093865091140621	zero	NA
845	I	dgcM	1	1.6145969853226396	up	1.6145969853226396
845	I	dgcM	10	1.04074986063058	up	1.04074986063058
597	I	metR	1	1.1635693530836955	up	1.1635693530836955
597	I	metR	10	0.7497793048153275	zero	NA
220	I	tfaE	1	1.0658091257541473	zero	NA
220	I	tfaE	10	0.6873426468147696	up	0.6873426468147696
236	I	dppF	1	1.2177832063686305	zero	NA
236	I	dppF	10	0.7923430782815939	zero	NA
164	I	basS	1	0.6637920723761997	zero	NA
164	I	basS	10	0.4326422195411503	zero	NA
1347	I	dosP	1	1.8372929867998191	up	1.8372929867998191
1347	I	dosP	10	1.2147480459275166	up	1.2147480459275166
1114	I	insO	1	0.9060405272602884	up	0.9060405272602884
1114	I	insO	10	0.5981992146335432	zero	NA
753	I	ygeY	1	0.9204549755634969	up	0.9204549755634969
753	I	ygeY	10	0.6041962516196813	up	0.6041962516196813
208	I	mlaD	1	1.047996718584661	up	1.047996718584661
208	I	mlaD	10	0.7014433546271562	zero	NA
162	I	tdcE	1	0.7453188020791668	up	0.7453188020791668
162	I	tdcE	10	0.49694500401839814	zero	NA
499	I	hmp	1	0.8471096011364194	up	0.8471096011364194
499	I	hmp	10	0.5692177338694395	zero	NA
185	I	flu	1	2.941597104537779	up	2.941597104537779
185	I	flu	10	1.2209194908239616	zero	NA
115	I	bcsB	1	1.1790938390899683	up	1.1790938390899683
115	I	bcsB	10	0.4930948253663405	up	0.4930948253663405
793	I	ygiL	1	0.9667681390869607	zero	NA
793	I	ygiL	10	0.41449372166323595	zero	NA
624	I	selA	1	0.8797922696266456	up	0.8797922696266456
624	I	selA	10	0.37449149282283517	zero	NA
795	I	tqsA	1	1.865399049391284	zero	NA
795	I	tqsA	10	0.7656666823715169	zero	NA
241	I	proY	1	1.3903133173922348	zero	NA
241	I	proY	10	0.5647238106591492	zero	NA
1401	I	dmsB	1	1.1773701675125094	up	1.1773701675125094
1401	I	dmsB	10	0.47039981475945586	zero	NA
1065	I	ytfA	1	1.9232997292616831	up	1.9232997292616831
1065	I	ytfA	10	0.7316437825806233	zero	NA
422	I	ytfF	1	1.3265323558186628	up	1.3265323558186628
422	I	ytfF	10	0.5009566912648575	zero	NA
676	I	icdC	1	1.1400095400522217	zero	NA
676	I	icdC	10	0.43214952673543533	zero	NA
842	I	thrB	1	0.9095618042981352	up	0.9095618042981352
842	I	thrB	10	0.3445201994631313	zero	NA
1455	I	ycgR	1	1.30050867026265	zero	NA
1455	I	ycgR	10	0.4892885349192906	zero	NA
189	I	aegA	1	1.2034886922232357	up	1.2034886922232357
189	I	aegA	10	0.4728928937855253	zero	NA
205	I	murR	1	1.2232346170099342	up	1.2232346170099342
205	I	murR	10	0.47543918668769203	zero	NA
1344	I	ahpF	1	1.1631661664383106	zero	NA
1344	I	ahpF	10	0.4511111394792386	zero	NA
1140	I	prpB	1	1.7565478458956738	up	1.7565478458956738
1140	I	prpB	10	0.6066585707385944	up	0.6066585707385944
215	I	ybbP	1	1.6439472803560227	up	1.6439472803560227
215	I	ybbP	10	0.5671859007961144	up	0.5671859007961144
737	I	dsbC	1	2.860737626733735	up	2.860737626733735
737	I	dsbC	10	1.000397594732534	zero	NA
881	I	sbp	1	0.7871467181587211	up	0.7871467181587211
881	I	sbp	10	0.2748874023884578	zero	NA
1432	I	panB	1	1.1144070092629783	up	1.1144070092629783
1432	I	panB	10	0.38735997249338044	zero	NA
587	I	ydjM	1	1.5440953166518823	up	1.5440953166518823
587	I	ydjM	10	0.5461731136378611	zero	NA
1385	I	fucR	1	1.8069155134375239	zero	NA
1385	I	fucR	10	0.6539414329886475	zero	NA
1476	I	yqgA	1	1.5037480491400181	up	1.5037480491400181
1476	I	yqgA	10	0.5447036907379952	up	0.5447036907379952
768	I	queE	1	0.7476898057383191	zero	NA
768	I	queE	10	0.27230295956867057	zero	NA
704	I	metN	1	1.1881911960670577	zero	NA
704	I	metN	10	0.4265016872064785	zero	NA
923	I	yhhL	1	1.4330372595753125	up	1.4330372595753125
923	I	yhhL	10	0.4633578568576928	zero	NA
607	I	potG	1	1.2312647205062108	zero	NA
607	I	potG	10	0.4018566664058534	zero	NA
1307	I	setB	1	1.5786201343879442	up	1.5786201343879442
1307	I	setB	10	0.5124569275217195	zero	NA
1124	I	yhbE	1	0.7609069329551197	zero	NA
1124	I	yhbE	10	0.24751108501773947	zero	NA
17	I	ybaP	1	1.098687856316012	zero	NA
17	I	ybaP	10	0.3724769097222592	up	0.3724769097222592
274	I	ldcC	1	1.485637780584021	up	1.485637780584021
274	I	ldcC	10	0.497095445152417	zero	NA
1154	I	mdtL	1	1.027793623456233	up	1.027793623456233
1154	I	mdtL	10	0.3433079690772997	up	0.3433079690772997
1474	I	menB	1	1.2767096824524338	zero	NA
1474	I	menB	10	0.42953264480759823	zero	NA
523	I	treB	1	1.022723174671078	up	1.022723174671078
523	I	treB	10	0.34358137351264634	up	0.34358137351264634
1109	I	apt	1	0.9414104807391792	up	0.9414104807391792
1109	I	apt	10	0.31233129235013996	zero	NA
898	I	selD	1	1.7855638264009728	zero	NA
898	I	selD	10	0.4590049101946011	zero	NA
1089	I	ybjP	1	1.6175413375979366	up	1.6175413375979366
1089	I	ybjP	10	0.4278096320428721	zero	NA
1489	I	dcyD	1	1.2887743422596443	up	1.2887743422596443
1489	I	dcyD	10	0.35244282190282755	zero	NA
1497	I	ybcO	1	1.2357363785937867	up	1.2357363785937867
1497	I	ybcO	10	0.3371277465398562	zero	NA
1301	I	ybbA	1	1.9012235205417818	up	1.9012235205417818
1301	I	ybbA	10	0.47614153688344335	zero	NA
346	I	cyaR	1	1.4697792570925474	up	1.4697792570925474
346	I	cyaR	10	0.364430026416926	zero	NA
163	I	cas1	1	1.1126102776962525	up	1.1126102776962525
163	I	cas1	10	0.2745678962560469	up	0.2745678962560469
1457	I	yegZ	1	1.2859950443255557	up	1.2859950443255557
1457	I	yegZ	10	0.31527096248484865	up	0.31527096248484865
1470	I	abgT	1	1.3811639668411753	up	1.3811639668411753
1470	I	abgT	10	0.3219004475868973	up	0.3219004475868973
1147	I	ptrB	1	1.124822575949707	zero	NA
1147	I	ptrB	10	0.26525336893560886	zero	NA
1494	I	pdeG	1	1.5790886126657457	zero	NA
1494	I	pdeG	10	0.4655425735390562	zero	NA
611	I	recJ	1	1.0217521982409339	up	1.0217521982409339
611	I	recJ	10	0.30284533388460294	zero	NA
1297	I	cecR	1	1.5864943439318935	zero	NA
1297	I	cecR	10	0.48606981212808836	zero	NA
379	I	amtB	1	1.17213007179605	zero	NA
379	I	amtB	10	0.36134586867861673	zero	NA
592	I	kduI	1	1.1604261627298715	up	1.1604261627298715
592	I	kduI	10	0.35671944125286964	zero	NA
1444	I	ybjJ	1	1.1972586999689603	zero	NA
1444	I	ybjJ	10	0.3611563479603244	zero	NA
1018	I	recQ	1	1.3880720974781837	zero	NA
1018	I	recQ	10	0.3900050191997191	zero	NA
390	I	maoP	1	1.612785955368126	up	1.612785955368126
390	I	maoP	10	0.4581920243106438	zero	NA
255	I	thiF	1	0.840791851984788	zero	NA
255	I	thiF	10	0.23909294566174488	zero	NA
1420	I	fliD	1	1.5455005376602422	zero	NA
1420	I	fliD	10	0.4434776449013621	up	0.4434776449013621
1137	I	ahpC	1	1.1193133333810326	zero	NA
1137	I	ahpC	10	0.322805613192327	zero	NA
821	I	ampG	1	1.0855043833019367	zero	NA
821	I	ampG	10	0.31485833703051247	zero	NA
591	I	yfcF	1	1.7867700704994731	up	1.7867700704994731
591	I	yfcF	10	-0.14359937896948255	zero	NA
799	I	nlpD	1	1.728512631288881	zero	NA
799	I	nlpD	10	-0.028754861284301637	down	-0.028754861284301637
1351	I	yebQ	1	1.4925085618736147	up	1.4925085618736147
1351	I	yebQ	10	-0.006649708152635806	down	-0.006649708152635806
871	I	paaC	1	1.4568107334092975	zero	NA
871	I	paaC	10	0.0075731233606151985	zero	NA
135	I	garR	1	1.7040115226028485	zero	NA
135	I	garR	10	0.07974975712454047	zero	NA
945	I	aaeB	1	1.466923986190319	up	1.466923986190319
945	I	aaeB	10	0.081127465125029	zero	NA
133	I	yieP	1	1.3584137443926687	up	1.3584137443926687
133	I	yieP	10	0.07628854245976799	zero	NA
1481	I	sixA	1	1.8306388381709697	up	1.8306388381709697
1481	I	sixA	10	0.1367204635831491	zero	NA
1316	I	anmK	1	1.220108160170279	up	1.220108160170279
1316	I	anmK	10	0.09154164004453663	zero	NA
1331	I	chbB	1	1.3400139505279993	up	1.3400139505279993
1331	I	chbB	10	0.0903792513941422	zero	NA
1364	I	ninE	1	1.2219772172837262	zero	NA
1364	I	ninE	10	0.07504341500202603	zero	NA
796	I	yegH	1	1.5053547678261985	up	1.5053547678261985
796	I	yegH	10	0.3242710976028331	zero	NA
351	I	hypE	1	1.455900022173557	up	1.455900022173557
351	I	hypE	10	0.30789362236956397	zero	NA
605	I	frmB	1	1.086654247624023	zero	NA
605	I	frmB	10	0.23082364456618537	zero	NA
838	I	ybhG	1	1.994685558295427	zero	NA
838	I	ybhG	10	0.3826440131294353	zero	NA
1189	I	ymgG	1	1.7292242906210498	up	1.7292242906210498
1189	I	ymgG	10	0.3292278696394473	zero	NA
1026	I	yceJ	1	1.1958070925610689	zero	NA
1026	I	yceJ	10	0.22528609800459082	zero	NA
123	I	ycgN	1	1.107520466898333	up	1.107520466898333
123	I	ycgN	10	0.2059807070428154	zero	NA
807	I	flgL	1	1.0583505363171084	up	1.0583505363171084
807	I	flgL	10	0.19251305796484036	up	0.19251305796484036
1091	I	pgpA	1	1.2165433502126315	up	1.2165433502126315
1091	I	pgpA	10	0.24188522775495847	zero	NA
973	I	kdsD	1	1.6373855537292046	zero	NA
973	I	kdsD	10	0.2656085199232223	zero	NA
1250	I	yhjD	1	1.3887319727229481	zero	NA
1250	I	yhjD	10	0.21927303228270897	zero	NA
269	I	gspM	1	1.4905492984814275	zero	NA
269	I	gspM	10	0.260677088554552	zero	NA
1225	I	trpC	1	1.0436121957523536	zero	NA
1225	I	trpC	10	0.17812268799944608	up	0.17812268799944608
333	I	rng	1	2.1295560741600434	zero	NA
333	I	rng	10	0.2924092530262495	zero	NA
828	I	mraZ	1	1.4184277873365534	up	1.4184277873365534
828	I	mraZ	10	0.19582238127664792	zero	NA
900	I	iclR	1	1.0557858381563803	up	1.0557858381563803
900	I	iclR	10	0.14930760077778518	zero	NA
206	I	frsA	1	1.0477896801607154	up	1.0477896801607154
206	I	frsA	10	0.1546680679731129	zero	NA
530	I	fliH	1	1.3504690283643361	zero	NA
530	I	fliH	10	0.13385002232136206	zero	NA
1107	I	mazG	1	1.5618228631687516	zero	NA
1107	I	mazG	10	0.19389038432879138	up	0.19389038432879138
997	I	pflC	1	1.1952161669064472	zero	NA
997	I	pflC	10	0.1429197679488481	zero	NA
779	I	ycjS	1	1.3091180546875367	zero	NA
779	I	ycjS	10	0.15024719000139175	zero	NA
1441	I	trg	1	1.1035247895586138	up	1.1035247895586138
1441	I	trg	10	0.12268310744057888	zero	NA
32	II	rph	1	-0.3513155786382492	down	-0.3513155786382492
32	II	rph	10	1.6859550183350815	zero	NA
348	II	yihQ	1	-0.2828002082827522	down	-0.2828002082827522
348	II	yihQ	10	1.4879841032108305	zero	NA
429	II	yfcC	1	-0.5075279195564752	down	-0.5075279195564752
429	II	yfcC	10	2.306423257154033	zero	NA
361	II	waaG	1	-0.1638786577057894	zero	NA
361	II	waaG	10	0.7167324787036818	up	0.7167324787036818
192	II	yicI	1	-0.21366157820714232	zero	NA
192	II	yicI	10	1.4598202406240859	up	1.4598202406240859
751	II	yjeJ	1	-0.38620535544014045	down	-0.38620535544014045
751	II	yjeJ	10	2.296438270715799	zero	NA
398	II	rhaT	1	-0.31529554124230424	zero	NA
398	II	rhaT	10	1.8712888018746312	zero	NA
58	II	aas	1	-0.28919840523389895	zero	NA
58	II	aas	10	1.7277065165359005	zero	NA
1194	II	ygaY	1	-0.3128196455524125	down	-0.3128196455524125
1194	II	ygaY	10	1.810858636279465	zero	NA
38	II	waaQ	1	-0.05837896717778357	down	-0.05837896717778357
38	II	waaQ	10	0.3277120626314453	up	0.3277120626314453
654	II	mtlA	1	-0.1513175271333729	zero	NA
654	II	mtlA	10	1.3103971603090243	up	1.3103971603090243
335	II	xylE	1	-0.08871383667460371	down	-0.08871383667460371
335	II	xylE	10	1.0667685593495895	zero	NA
148	II	fucI	1	-0.5225734244466523	down	-0.5225734244466523
148	II	fucI	10	1.6893518127476266	zero	NA
1469	II	ybaY	1	-0.6030115243621408	down	-0.6030115243621408
1469	II	ybaY	10	2.1014185511505286	up	2.1014185511505286
816	II	hybC	1	-0.5033068954107024	zero	NA
816	II	hybC	10	1.7526582968076723	up	1.7526582968076723
331	II	dgcJ	1	-0.42823863033241744	zero	NA
331	II	dgcJ	10	1.4899571642531058	up	1.4899571642531058
381	II	uvrB	1	-0.3977451150479088	down	-0.3977451150479088
381	II	uvrB	10	1.4320590809409777	zero	NA
1031	II	pdeN	1	-0.8249624168327311	down	-0.8249624168327311
1031	II	pdeN	10	2.23054261154256	zero	NA
1267	II	ycgV	1	-0.5335846209389917	down	-0.5335846209389917
1267	II	ycgV	10	1.435349398751825	zero	NA
64	II	nudE	1	-0.4924742273363168	down	-0.4924742273363168
64	II	nudE	10	1.3131312046623862	zero	NA
270	II	yihO	1	-0.26985475167347994	down	-0.26985475167347994
270	II	yihO	10	0.7221533208036254	zero	NA
727	II	phnD	1	-0.6034310614959615	zero	NA
727	II	phnD	10	1.696910399700474	zero	NA
183	II	hemY	1	-0.28704374789586545	down	-0.28704374789586545
183	II	hemY	10	0.8119729366511352	zero	NA
258	II	ppc	1	-0.3645986625143457	zero	NA
258	II	ppc	10	1.008678802888936	zero	NA
714	II	gsiD	1	-0.7188317335553788	down	-0.7188317335553788
714	II	gsiD	10	2.1276204964827024	zero	NA
275	II	yggP	1	-0.39630648774991944	down	-0.39630648774991944
275	II	yggP	10	1.168610780318993	zero	NA
71	II	dacB	1	-0.3188949480922226	down	-0.3188949480922226
71	II	dacB	10	0.9582043140437999	zero	NA
701	II	yhhY	1	-0.30529392744691813	down	-0.30529392744691813
701	II	yhhY	10	0.9172008235108434	zero	NA
168	II	rclA	1	-0.23798924689150797	zero	NA
168	II	rclA	10	0.6886539500529281	up	0.6886539500529281
201	II	hemX	1	-0.5543546623278715	zero	NA
201	II	hemX	10	1.442704222309764	zero	NA
109	II	nikB	1	-0.4488227554930952	zero	NA
109	II	nikB	10	1.152853769813482	up	1.152853769813482
149	II	cpxR	1	-0.4341176284655378	zero	NA
149	II	cpxR	10	1.1135153443491876	up	1.1135153443491876
293	II	glgX	1	-0.41897968979745714	down	-0.41897968979745714
293	II	glgX	10	1.062322760510172	zero	NA
455	II	yghA	1	-0.6471819774796471	zero	NA
455	II	yghA	10	1.5903672711132582	zero	NA
15	II	hslU	1	-0.516561246778804	zero	NA
15	II	hslU	10	1.2875724695972615	zero	NA
582	II	ybhJ	1	-0.3798233410163077	down	-0.3798233410163077
582	II	ybhJ	10	0.945345756923953	up	0.945345756923953
447	II	speA	1	-0.45161562047133935	down	-0.45161562047133935
447	II	speA	10	1.0908317981047149	zero	NA
230	II	yrdD	1	-0.6437907866408782	down	-0.6437907866408782
230	II	yrdD	10	1.4345465880731911	zero	NA
13	II	gcvP	1	-0.7074668871728478	zero	NA
13	II	gcvP	10	1.5347879352442013	zero	NA
497	II	feoB	1	-0.3033516584974326	zero	NA
497	II	feoB	10	0.6636857594088497	zero	NA
1021	II	yieH	1	-0.4414323979377869	zero	NA
1021	II	yieH	10	1.0132975975833771	zero	NA
929	II	fecD	1	-0.8596071191439878	zero	NA
929	II	fecD	10	1.7036889062485208	up	1.7036889062485208
102	II	putA	1	-0.8859394162181181	down	-0.8859394162181181
102	II	putA	10	1.747340649234973	zero	NA
1105	II	lgoR	1	-0.4076612855949038	down	-0.4076612855949038
1105	II	lgoR	10	0.8012458960754504	up	0.8012458960754504
880	II	yccS	1	-0.5567146028651336	down	-0.5567146028651336
880	II	yccS	10	1.086080804504071	zero	NA
832	II	thiQ	1	-0.9676035920401879	zero	NA
832	II	thiQ	10	1.8449997670782734	zero	NA
466	II	gadC	1	-0.7363668170789751	zero	NA
466	II	gadC	10	1.4157288523144849	zero	NA
580	II	fhlA	1	-0.6337763681341053	zero	NA
580	II	fhlA	10	1.1735360902371679	up	1.1735360902371679
337	II	cmtA	1	-0.2268335920581576	down	-0.2268335920581576
337	II	cmtA	10	0.42381649233347807	zero	NA
535	II	yjhI	1	-1.204711860805118	zero	NA
535	II	yjhI	10	2.156350631404944	zero	NA
190	II	yhcA	1	-0.46500840961092593	down	-0.46500840961092593
190	II	yhcA	10	0.8327518263912912	up	0.8327518263912912
180	II	recG	1	-0.7979492357383342	zero	NA
180	II	recG	10	1.4526689820100465	zero	NA
341	II	cadC	1	-0.3135191757363801	zero	NA
341	II	cadC	10	0.5670431687207167	up	0.5670431687207167
388	II	rfbA	1	-0.6810520815215951	down	-0.6810520815215951
388	II	rfbA	10	1.184771562310525	zero	NA
925	II	thpR	1	-0.6004455680424526	zero	NA
925	II	thpR	10	1.043430170555553	zero	NA
480	II	fadM	1	-0.7313400846693119	down	-0.7313400846693119
480	II	fadM	10	1.259113601945592	up	1.259113601945592
286	II	gspO	1	-0.5712088667894635	down	-0.5712088667894635
286	II	gspO	10	0.9814485759953876	zero	NA
566	II	alsR	1	-0.5243842870598263	down	-0.5243842870598263
566	II	alsR	10	0.8763987607570196	zero	NA
642	II	feoA	1	-0.30975944968537833	down	-0.30975944968537833
642	II	feoA	10	0.5151100649232456	zero	NA
729	II	nfrA	1	-0.6925768361892536	zero	NA
729	II	nfrA	10	1.1271215427657983	zero	NA
491	II	rhaS	1	-0.7735818451782296	down	-0.7735818451782296
491	II	rhaS	10	1.2539714308655805	zero	NA
814	II	frvA	1	-0.3945834483508543	zero	NA
814	II	frvA	10	0.6388487754159016	zero	NA
719	II	dusB	1	-0.7880330775869944	zero	NA
719	II	dusB	10	1.2613278572970976	zero	NA
916	II	yjiT	1	-0.3495422847755794	down	-0.3495422847755794
916	II	yjiT	10	0.5561558407876325	zero	NA
506	II	yidP	1	-1.2126899825032968	zero	NA
506	II	yidP	10	1.8288528766577143	zero	NA
74	II	phoA	1	-0.8278992201542683	zero	NA
74	II	phoA	10	1.2583081198109995	up	1.2583081198109995
191	II	wecB	1	-0.43351774757012096	down	-0.43351774757012096
191	II	wecB	10	0.644057427585572	zero	NA
308	II	pdeF	1	-0.6908873766189846	down	-0.6908873766189846
308	II	pdeF	10	1.0623326296317595	zero	NA
301	II	ygeA	1	-0.6205661329013623	zero	NA
301	II	ygeA	10	0.9549981089319329	zero	NA
309	II	yjgH	1	-0.6020094348385012	zero	NA
309	II	yjgH	10	0.9381656465855857	up	0.9381656465855857
9	II	mdtO	1	-0.721424363464803	down	-0.721424363464803
9	II	mdtO	10	1.04194468838903	zero	NA
1349	II	zitB	1	-0.7907136850364294	down	-0.7907136850364294
1349	II	zitB	10	1.1087312399601468	up	1.1087312399601468
695	II	pheA	1	-0.6368395389582865	down	-0.6368395389582865
695	II	pheA	10	0.8941408156929559	zero	NA
578	II	cobB	1	-0.7344328408225368	zero	NA
578	II	cobB	10	1.0455525278221456	up	1.0455525278221456
100	II	yhjY	1	-0.49058827184649206	zero	NA
100	II	yhjY	10	0.6946792281448858	up	0.6946792281448858
273	II	betI	1	-0.7686122226490465	down	-0.7686122226490465
273	II	betI	10	1.0449838130126288	zero	NA
235	II	ygiS	1	-0.5527548853199282	down	-0.5527548853199282
235	II	ygiS	10	0.7454895571674334	up	0.7454895571674334
307	II	ycaI	1	-0.5994078583652405	zero	NA
307	II	ycaI	10	0.8288731776514745	zero	NA
534	II	yjbR	1	-1.0288535902275127	zero	NA
534	II	yjbR	10	1.3265648117587305	zero	NA
229	II	yhiN	1	-0.7072602887946472	down	-0.7072602887946472
229	II	yhiN	10	0.9149880947055937	zero	NA
59	II	bglF	1	-0.5806654436442192	zero	NA
59	II	bglF	10	0.7527452315457216	zero	NA
1046	II	aroH	1	-0.9836012431213345	down	-0.9836012431213345
1046	II	aroH	10	1.2610164418598644	up	1.2610164418598644
594	II	rhaM	1	-0.6936040269138205	zero	NA
594	II	rhaM	10	0.8813803239049094	zero	NA
1171	II	tktB	1	-0.7921505112457795	zero	NA
1171	II	tktB	10	1.0550065814708318	zero	NA
